ticket_id,projekt,reporter,assignee,prioritet,status,datum_kreiranja,dan,mjesec,godina,kvartal,dan_u_tjednu,sati_rjesavanja,dana_rjesavanja,broj_komentara,sati_open,sati_in_progress,sati_resolved,sati_waiting
10556000,"Project Apollo","Petar Božić",NULL,unknown,closed,2007-12-13,13,12,2007,4,Thursday,93407.46,3891.98,9,93407.46,NULL,NULL,NULL
10557000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2007-12-15,15,12,2007,4,Saturday,93354.80,3889.78,8,93354.80,NULL,NULL,NULL
10558000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2007-12-16,16,12,2007,4,Sunday,93341.18,3889.22,7,93341.18,NULL,NULL,NULL
10559000,"Project Apollo","Petar Božić",NULL,unknown,closed,2007-12-16,16,12,2007,4,Sunday,93337.27,3889.05,32,93337.27,NULL,NULL,NULL
10561000,"Project Nova","Ana Marić",NULL,unknown,closed,2007-12-16,16,12,2007,4,Sunday,93336.89,3889.04,14,93336.89,NULL,NULL,NULL
10563000,"Project Apollo","Petar Božić",NULL,unknown,closed,2007-12-17,17,12,2007,4,Monday,93317.49,3888.23,12,93317.49,NULL,NULL,NULL
10565000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2007-12-17,17,12,2007,4,Monday,93310.50,3887.94,12,93310.50,NULL,NULL,NULL
10567000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2007-12-23,23,12,2007,4,Sunday,93174.58,3882.27,14,93174.58,NULL,NULL,NULL
10569000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2007-12-24,24,12,2007,4,Monday,93143.94,3881.00,6,93143.94,NULL,NULL,NULL
10570000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2007-12-24,24,12,2007,4,Monday,93147.11,3881.13,8,93147.11,NULL,NULL,NULL
10572000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2007-12-24,24,12,2007,4,Monday,93144.85,3881.04,19,93144.85,NULL,NULL,NULL
10573000,"Project Orion","Marko Novak",NULL,unknown,closed,2007-12-26,26,12,2007,4,Wednesday,93102.76,3879.28,4,93102.76,NULL,NULL,NULL
10574000,"Project Zenith","Katarina Marić",NULL,unknown,closed,2007-12-26,26,12,2007,4,Wednesday,93101.67,3879.24,9,93101.67,NULL,NULL,NULL
10575000,"Project Nova","Ana Marić",NULL,unknown,closed,2007-12-26,26,12,2007,4,Wednesday,93100.95,3879.21,24,93100.95,NULL,NULL,NULL
10576000,"Project Vega","Petar Knežević",NULL,unknown,closed,2007-12-26,26,12,2007,4,Wednesday,93095.23,3878.97,9,93095.23,NULL,NULL,NULL
10577000,"Project Apollo","Petar Božić",NULL,unknown,closed,2007-12-26,26,12,2007,4,Wednesday,93097.54,3879.06,17,93097.54,NULL,NULL,NULL
10578000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2007-12-27,27,12,2007,4,Thursday,93068.74,3877.86,8,93068.74,NULL,NULL,NULL
10579000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2007-12-30,30,12,2007,4,Sunday,93006.32,3875.26,10,93006.32,NULL,NULL,NULL
10580000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2007-12-30,30,12,2007,4,Sunday,93005.65,3875.24,9,93005.65,NULL,NULL,NULL
10581000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2007-12-30,30,12,2007,4,Sunday,93002.06,3875.09,9,93002.06,NULL,NULL,NULL
10582000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2007-12-30,30,12,2007,4,Sunday,92992.88,3874.70,4,92992.88,NULL,NULL,NULL
10583000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2007-12-31,31,12,2007,4,Monday,92980.08,3874.17,44,92980.08,NULL,NULL,NULL
10584000,"Project Nova","Ana Marić",NULL,unknown,closed,2007-12-31,31,12,2007,4,Monday,92974.78,3873.95,8,92974.78,NULL,NULL,NULL
10586000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-01-02,2,1,2008,1,Wednesday,92935.39,3872.31,16,92935.39,NULL,NULL,NULL
10587000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-01-02,2,1,2008,1,Wednesday,92934.45,3872.27,8,92934.45,NULL,NULL,NULL
10588000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-02,2,1,2008,1,Wednesday,92927.95,3872.00,10,92927.95,NULL,NULL,NULL
10590000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-01-03,3,1,2008,1,Thursday,92910.79,3871.28,8,92910.79,NULL,NULL,NULL
10592000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-01-06,6,1,2008,1,Sunday,92836.78,3868.20,29,92836.78,NULL,NULL,NULL
10593000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-06,6,1,2008,1,Sunday,92833.10,3868.05,10,92833.10,NULL,NULL,NULL
10595000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-01-06,6,1,2008,1,Sunday,92829.63,3867.90,7,92829.63,NULL,NULL,NULL
10596000,"Project Vega","Petar Knežević",NULL,unknown,closed,2008-01-07,7,1,2008,1,Monday,92812.01,3867.17,10,92812.01,NULL,NULL,NULL
10598000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-08,8,1,2008,1,Tuesday,92786.75,3866.11,6,92786.75,NULL,NULL,NULL
10600000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-01-08,8,1,2008,1,Tuesday,92782.16,3865.92,7,92782.16,NULL,NULL,NULL
10603000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-09,9,1,2008,1,Wednesday,92759.66,3864.99,25,92759.66,NULL,NULL,NULL
10604000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92666.22,3861.09,13,92666.22,NULL,NULL,NULL
10605000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92666.20,3861.09,17,92666.20,NULL,NULL,NULL
10606000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92665.12,3861.05,8,92665.12,NULL,NULL,NULL
10607000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92664.48,3861.02,16,92664.48,NULL,NULL,NULL
10608000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92664.14,3861.01,3,92664.14,NULL,NULL,NULL
10609000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-13,13,1,2008,1,Sunday,92667.47,3861.14,13,92667.47,NULL,NULL,NULL
10611000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-01-15,15,1,2008,1,Tuesday,92621.41,3859.23,11,92621.41,NULL,NULL,NULL
10612000,"Project Vega","Katarina Vuković",NULL,unknown,closed,2008-01-15,15,1,2008,1,Tuesday,92616.41,3859.02,8,92616.41,NULL,NULL,NULL
10614000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-01-16,16,1,2008,1,Wednesday,92596.76,3858.20,4,92596.76,NULL,NULL,NULL
10615000,"Project Vega","Petar Knežević",NULL,unknown,closed,2008-01-16,16,1,2008,1,Wednesday,92592.03,3858.00,13,92592.03,NULL,NULL,NULL
10616000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-01-17,17,1,2008,1,Thursday,92573.85,3857.24,8,92573.85,NULL,NULL,NULL
10618000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-01-20,20,1,2008,1,Sunday,91079.35,3794.97,11,91079.34,0.00,0.00,NULL
10619000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-01-20,20,1,2008,1,Sunday,92501.49,3854.23,7,92501.49,NULL,NULL,NULL
10621000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-01-20,20,1,2008,1,Sunday,92499.43,3854.14,15,92499.43,NULL,NULL,NULL
10624000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-01-23,23,1,2008,1,Wednesday,92423.93,3851.00,8,92423.93,NULL,NULL,NULL
10625000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-01-23,23,1,2008,1,Wednesday,92419.40,3850.81,17,92419.40,NULL,NULL,NULL
10627000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92333.73,3847.24,3,92333.73,NULL,NULL,NULL
10628000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92333.57,3847.23,7,92333.57,NULL,NULL,NULL
10629000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92333.56,3847.23,7,92333.56,NULL,NULL,NULL
10630000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92333.55,3847.23,4,92333.55,NULL,NULL,NULL
10632000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92333.53,3847.23,7,92333.53,NULL,NULL,NULL
10633000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-27,27,1,2008,1,Sunday,92325.52,3846.90,6,92325.52,NULL,NULL,NULL
10635000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-01-28,28,1,2008,1,Monday,92309.01,3846.21,16,92309.01,NULL,NULL,NULL
10637000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-29,29,1,2008,1,Tuesday,92282.87,3845.12,40,92282.87,NULL,NULL,NULL
10638000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-01-29,29,1,2008,1,Tuesday,92279.07,3844.96,6,92279.07,NULL,NULL,NULL
10640000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-02,2,2,2008,1,Saturday,92187.68,3841.15,8,92187.68,NULL,NULL,NULL
10642000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-02-02,2,2,2008,1,Saturday,92186.09,3841.09,10,92186.09,NULL,NULL,NULL
10643000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-02-02,2,2,2008,1,Saturday,92185.38,3841.06,10,92185.38,NULL,NULL,NULL
10644000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-02-02,2,2,2008,1,Saturday,92183.37,3840.97,10,92183.37,NULL,NULL,NULL
10645000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-02-03,3,2,2008,1,Sunday,92162.00,3840.08,33,92162.00,NULL,NULL,NULL
10646000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-02-04,4,2,2008,1,Monday,92141.83,3839.24,9,92141.83,NULL,NULL,NULL
10647000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-02-04,4,2,2008,1,Monday,92140.98,3839.21,5,92140.98,NULL,NULL,NULL
10648000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-04,4,2,2008,1,Monday,92135.02,3838.96,7,92135.02,NULL,NULL,NULL
10649000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-02-04,4,2,2008,1,Monday,92137.90,3839.08,10,92137.90,NULL,NULL,NULL
10650000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-02-05,5,2,2008,1,Tuesday,92118.46,3838.27,18,92118.46,NULL,NULL,NULL
10652000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-02-05,5,2,2008,1,Tuesday,92112.64,3838.03,10,92112.64,NULL,NULL,NULL
10655000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-09,9,2,2008,1,Saturday,92013.20,3833.88,10,92013.20,NULL,NULL,NULL
10656000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-02-10,10,2,2008,1,Sunday,91997.91,3833.25,8,91997.91,NULL,NULL,NULL
10657000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-02-10,10,2,2008,1,Sunday,91997.59,3833.23,8,91997.59,NULL,NULL,NULL
10658000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-02-10,10,2,2008,1,Sunday,91996.34,3833.18,7,91996.34,NULL,NULL,NULL
10660000,"Project Vega","Petar Knežević",NULL,unknown,closed,2008-02-10,10,2,2008,1,Sunday,91990.16,3832.92,32,91990.16,NULL,NULL,NULL
10661000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-02-11,11,2,2008,1,Monday,91967.24,3831.97,15,91967.24,NULL,NULL,NULL
10662000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-02-12,12,2,2008,1,Tuesday,91950.43,3831.27,7,91950.43,NULL,NULL,NULL
10663000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-02-12,12,2,2008,1,Tuesday,91949.43,3831.23,14,91949.43,NULL,NULL,NULL
10665000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-02-14,14,2,2008,1,Thursday,91894.19,3828.92,8,91894.19,NULL,NULL,NULL
10666000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-02-14,14,2,2008,1,Thursday,91894.18,3828.92,6,91894.18,NULL,NULL,NULL
10667000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-02-14,14,2,2008,1,Thursday,91897.14,3829.05,11,91897.14,NULL,NULL,NULL
10668000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-02-14,14,2,2008,1,Thursday,91095.85,3795.66,9,91095.84,0.00,0.00,NULL
10669000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-16,16,2,2008,1,Saturday,91850.87,3827.12,8,91850.87,NULL,NULL,NULL
10670000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-17,17,2,2008,1,Sunday,91830.77,3826.28,7,91830.77,NULL,NULL,NULL
10671000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-02-17,17,2,2008,1,Sunday,91830.62,3826.28,9,91830.62,NULL,NULL,NULL
10672000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-17,17,2,2008,1,Sunday,91829.96,3826.25,10,91829.96,NULL,NULL,NULL
10676000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-17,17,2,2008,1,Sunday,91821.69,3825.90,13,91821.69,NULL,NULL,NULL
10677000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-02-17,17,2,2008,1,Sunday,91821.24,3825.89,8,91821.24,NULL,NULL,NULL
10678000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-18,18,2,2008,1,Monday,91801.52,3825.06,12,91801.52,NULL,NULL,NULL
10679000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-02-18,18,2,2008,1,Monday,91799.97,3825.00,18,91799.97,NULL,NULL,NULL
10680000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-02-20,20,2,2008,1,Wednesday,91754.56,3823.11,9,91754.56,NULL,NULL,NULL
10681000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-02-20,20,2,2008,1,Wednesday,91754.48,3823.10,18,91754.48,NULL,NULL,NULL
10682000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-21,21,2,2008,1,Thursday,91733.02,3822.21,11,91733.02,NULL,NULL,NULL
10685000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-02-24,24,2,2008,1,Sunday,91658.19,3819.09,6,91658.19,NULL,NULL,NULL
10686000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-02-24,24,2,2008,1,Sunday,91661.50,3819.23,7,91661.50,NULL,NULL,NULL
10687000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-02-24,24,2,2008,1,Sunday,91660.32,3819.18,9,91660.32,NULL,NULL,NULL
10688000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-02-24,24,2,2008,1,Sunday,91659.92,3819.16,3,91659.92,NULL,NULL,NULL
10690000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-02-25,25,2,2008,1,Monday,91636.79,3818.20,13,91636.79,NULL,NULL,NULL
10691000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-26,26,2,2008,1,Tuesday,91610.93,3817.12,42,91610.93,NULL,NULL,NULL
10692000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-27,27,2,2008,1,Wednesday,91590.07,3816.25,10,91590.07,NULL,NULL,NULL
10693000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-02-27,27,2,2008,1,Wednesday,91584.64,3816.03,10,91584.64,NULL,NULL,NULL
10694000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-02-27,27,2,2008,1,Wednesday,91588.27,3816.18,10,91588.27,NULL,NULL,NULL
10695000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-02-27,27,2,2008,1,Wednesday,91586.47,3816.10,9,91586.47,NULL,NULL,NULL
10698000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-02-28,28,2,2008,1,Thursday,91566.60,3815.28,8,91566.60,NULL,NULL,NULL
10699000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-02-28,28,2,2008,1,Thursday,91561.99,3815.08,4,91561.99,NULL,NULL,NULL
10701000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-02-28,28,2,2008,1,Thursday,91559.66,3814.99,3,91559.66,NULL,NULL,NULL
10702000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-03-02,2,3,2008,1,Sunday,91492.50,3812.19,14,91492.50,NULL,NULL,NULL
10703000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-02,2,3,2008,1,Sunday,91491.19,3812.13,4,91491.19,NULL,NULL,NULL
10704000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-02,2,3,2008,1,Sunday,91491.16,3812.13,3,91491.16,NULL,NULL,NULL
10712000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91593.98,3816.42,15,91593.98,NULL,NULL,NULL
10713000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91592.26,3816.34,14,91592.26,NULL,NULL,NULL
10714000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91592.31,3816.35,6,91592.31,NULL,NULL,NULL
10715000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91468.42,3811.18,9,91468.42,NULL,NULL,NULL
10716000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91464.94,3811.04,5,91464.94,NULL,NULL,NULL
10717000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-03,3,3,2008,1,Monday,91460.48,3810.85,22,91460.48,NULL,NULL,NULL
10718000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-04,4,3,2008,1,Tuesday,91445.69,3810.24,13,91445.69,NULL,NULL,NULL
10720000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-03-04,4,3,2008,1,Tuesday,91440.77,3810.03,8,91440.77,NULL,NULL,NULL
10721000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-03-04,4,3,2008,1,Tuesday,91438.96,3809.96,14,91438.96,NULL,NULL,NULL
10722000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-03-05,5,3,2008,1,Wednesday,91419.94,3809.16,7,91419.94,NULL,NULL,NULL
10723000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-05,5,3,2008,1,Wednesday,91410.71,3808.78,9,91410.71,NULL,NULL,NULL
10724000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-06,6,3,2008,1,Thursday,91398.21,3808.26,6,91398.21,NULL,NULL,NULL
10725000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-06,6,3,2008,1,Thursday,91397.08,3808.21,11,91397.08,NULL,NULL,NULL
10726000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-03-06,6,3,2008,1,Thursday,91397.14,3808.21,11,91397.14,NULL,NULL,NULL
10727000,"Project Apollo","Ana Kovačić",NULL,unknown,closed,2008-03-06,6,3,2008,1,Thursday,91514.35,3813.10,22,91514.35,NULL,NULL,NULL
10728000,"Project Vega","Katarina Božić",NULL,unknown,closed,2008-03-09,9,3,2008,1,Sunday,91323.12,3805.13,7,91323.12,NULL,NULL,NULL
10729000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-03-09,9,3,2008,1,Sunday,91322.57,3805.11,11,91322.57,NULL,NULL,NULL
10730000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-09,9,3,2008,1,Sunday,91320.75,3805.03,10,91320.75,NULL,NULL,NULL
10731000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-03-09,9,3,2008,1,Sunday,91436.96,3809.87,9,91436.96,NULL,NULL,NULL
10735000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-10,10,3,2008,1,Monday,91297.89,3804.08,21,91297.89,NULL,NULL,NULL
10736000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-10,10,3,2008,1,Monday,91293.54,3803.90,12,91293.54,NULL,NULL,NULL
10739000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91400.60,3808.36,6,91400.60,NULL,NULL,NULL
10741000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91277.34,3803.22,8,91277.34,NULL,NULL,NULL
10742000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91276.53,3803.19,12,91276.53,NULL,NULL,NULL
10743000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91397.71,3808.24,7,91397.71,NULL,NULL,NULL
10744000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91397.43,3808.23,5,91397.43,NULL,NULL,NULL
10745000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91272.26,3803.01,10,91272.26,NULL,NULL,NULL
10748000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-11,11,3,2008,1,Tuesday,91271.86,3802.99,4,91271.86,NULL,NULL,NULL
10755000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-12,12,3,2008,1,Wednesday,91254.09,3802.25,9,91254.09,NULL,NULL,NULL
10757000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-03-12,12,3,2008,1,Wednesday,91253.21,3802.22,7,91253.21,NULL,NULL,NULL
10758000,"Project Apollo","Ana Kovačić",NULL,unknown,closed,2008-03-12,12,3,2008,1,Wednesday,91375.91,3807.33,14,91375.91,NULL,NULL,NULL
10759000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-12,12,3,2008,1,Wednesday,91249.93,3802.08,8,91249.93,NULL,NULL,NULL
10760000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-03-13,13,3,2008,1,Thursday,91353.44,3806.39,6,91353.44,NULL,NULL,NULL
10763000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-03-13,13,3,2008,1,Thursday,91227.96,3801.17,8,91227.96,NULL,NULL,NULL
10764000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-03-13,13,3,2008,1,Thursday,91225.74,3801.07,10,91225.74,NULL,NULL,NULL
10765000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-03-13,13,3,2008,1,Thursday,91222.77,3800.95,60,91222.77,NULL,NULL,NULL
10766000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-03-16,16,3,2008,1,Sunday,91164.37,3798.52,8,91164.37,NULL,NULL,NULL
10768000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-03-16,16,3,2008,1,Sunday,91277.34,3803.22,2,91277.34,NULL,NULL,NULL
10769000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-03-16,16,3,2008,1,Sunday,91151.66,3797.99,8,91151.66,NULL,NULL,NULL
10770000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-03-16,16,3,2008,1,Sunday,91274.76,3803.12,8,91274.76,NULL,NULL,NULL
10771000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-03-17,17,3,2008,1,Monday,91134.13,3797.26,3,91134.13,NULL,NULL,NULL
10772000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-03-17,17,3,2008,1,Monday,91253.93,3802.25,15,91253.93,NULL,NULL,NULL
10773000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-03-17,17,3,2008,1,Monday,91251.77,3802.16,6,91251.77,NULL,NULL,NULL
10774000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91232.84,3801.37,13,91232.84,NULL,NULL,NULL
10776000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91107.74,3796.16,7,91107.74,NULL,NULL,NULL
10777000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91107.75,3796.16,5,91107.75,NULL,NULL,NULL
10778000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91229.43,3801.23,7,91229.43,NULL,NULL,NULL
10779000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91101.59,3795.90,14,91101.59,NULL,NULL,NULL
10780000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-18,18,3,2008,1,Tuesday,91104.40,3796.02,11,91104.40,NULL,NULL,NULL
10781000,"Project Nexus","Josip Kovačić",NULL,unknown,closed,2008-03-19,19,3,2008,1,Wednesday,91204.35,3800.18,4,91204.35,NULL,NULL,NULL
10783000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-03-19,19,3,2008,1,Wednesday,91077.28,3794.89,8,91077.28,NULL,NULL,NULL
10784000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-03-19,19,3,2008,1,Wednesday,91079.99,3795.00,14,91079.99,NULL,NULL,NULL
10787000,"Project Nova","Luka Kovačić",NULL,unknown,closed,2008-03-20,20,3,2008,1,Thursday,91180.07,3799.17,4,91180.07,NULL,NULL,NULL
10789000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,90990.87,3791.29,7,90990.87,NULL,NULL,NULL
10790000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,91111.60,3796.32,4,91111.60,NULL,NULL,NULL
10791000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,91111.58,3796.32,9,91111.58,NULL,NULL,NULL
10795000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,91109.10,3796.21,11,91109.10,NULL,NULL,NULL
10796000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,90979.17,3790.80,12,90979.17,NULL,NULL,NULL
10797000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,90982.72,3790.95,9,90982.72,NULL,NULL,NULL
10798000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-23,23,3,2008,1,Sunday,90973.84,3790.58,13,90973.84,NULL,NULL,NULL
10799000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-03-24,24,3,2008,1,Monday,91084.92,3795.21,7,91084.92,NULL,NULL,NULL
